Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Week,Last_Week_Sales,Rolling_4W_Avg,Actual_Sales,Predicted_Sales,Date
37,0,50.64,3.158,217.6645878,7.716,12,49,527117.81,519608.93,537224.52,533591.7736166667,2011-12-09
29,0,39.0,3.751,137.3411034,8.988,2,8,559606.91,498648.38749999995,488782.63,529298.7004249998,2012-02-24
7,0,61.83,3.528,198.0293893,7.872,8,31,686365.4,718126.1475,680954.81,695893.2752833336,2012-08-03
33,0,62.03,3.43,127.99525,8.951,2,7,276198.74,246607.27750000003,252349.6,253904.49184166672,2011-02-18
29,0,68.53,3.851,135.2652667,9.966,6,25,536914.17,561083.205,545368.17,531403.9842500002,2011-06-24
42,0,56.85,3.543,130.3496774,7.545,2,5,538978.67,604799.7925,588448.21,587317.5932500002,2012-02-03
10,0,70.27,3.698,129.7706452,7.874,10,41,1788227.6,1688184.935,1704753.02,1756244.453366667,2011-10-14
29,0,66.42,3.988,138.5673,9.419,9,37,540811.85,529641.1425000001,475127.18,520055.96150000003,2012-09-14
30,0,56.01,3.332,217.4853605,7.441,11,44,426151.88,420837.665,432359.04,440282.25664166675,2011-11-04
36,0,84.79,3.608,220.9853964,6.623,8,35,282545.55,300272.5625,282647.48,297813.2918666665,2012-08-31
27,1,46.67,3.186,136.6895714,8.021,11,47,1704785.74,1726940.375,2627910.75,2395195.9273666665,2010-11-26
20,0,72.66,3.867,215.0878309,7.28,8,35,2005341.43,2072290.9375,2062481.56,2027730.7922,2012-08-31
25,0,37.44,3.848,213.8711137,6.961,3,10,643155.89,642432.335,643711.53,650282.31755,2012-03-09
12,0,92.81,3.041,126.0766452,14.18,8,33,928264.4,930448.3175000001,948447.34,929079.3459500001,2010-08-20
44,0,80.42,3.537,130.7195806,5.407,7,30,337819.16,342786.5775,319855.26,332337.6447083331,2012-07-27
32,0,61.25,3.763,192.8418131,8.595,6,22,1175447.49,1160122.1400000001,1167757.0,1192805.9011666668,2011-06-03
19,0,50.76,4.124,138.0332,8.15,5,18,1285897.24,1384455.1600000001,1405007.44,1349744.562366667,2012-05-04
39,0,83.24,2.653,210.0975233,8.464,6,25,1368312.45,1404366.8299999998,1280414.8,1339913.4107333329,2010-06-25
15,0,57.77,2.992,131.9408065,8.185,4,14,718470.71,627116.615,634605.77,682031.5591166664,2010-04-09
37,0,79.93,2.705,209.9398091,8.464,6,22,532241.22,522791.6925,479195.02,534807.5571833333,2010-06-04
36,0,81.88,2.602,210.1286794,8.36,7,30,452021.2,456237.245,432451.91,453228.98874999996,2010-07-30
11,0,61.13,3.332,221.245968,7.197,11,44,1310684.1,1317112.9125,1458287.38,1359668.2880666666,2011-11-04
31,0,73.08,2.854,209.9984585,8.2,5,19,1381796.8,1318227.78,1287288.59,1361493.6948999995,2010-05-14
3,0,87.14,3.575,218.7275216,7.567,7,28,395146.24,388263.2525,373454.33,383970.1278250001,2011-07-15
11,0,83.09,2.669,214.5463222,7.346,7,26,1262025.08,1333610.26,1302600.14,1296879.0045,2010-07-02
28,0,70.93,4.202,129.089,13.736,5,19,1515890.38,1318959.0875,1253316.3,1305022.715233333,2011-05-13
43,0,72.81,2.633,203.6651786,10.21,10,40,657108.77,688633.95,713332.54,660128.8875999998,2010-10-08
3,0,60.12,3.555,224.1320199,6.833,2,8,475591.08,430840.5775,418925.47,442500.2571083333,2012-02-24
23,0,10.91,3.243,133.1059677,5.114,1,4,1110706.06,1104817.6225,1083657.61,1111182.9113666667,2011-01-28
16,0,29.36,3.372,192.058484,6.614,3,10,484829.07,479504.34750000003,457504.35,490564.33351666655,2011-03-11
45,0,69.27,2.899,182.0464181,8.899,5,21,747888.25,763881.6950000001,801098.43,779167.6967666667,2010-05-28
4,0,54.16,2.773,126.6019032,7.896,4,14,1979247.12,1883384.9675,1818452.72,1915969.8974666665,2010-04-09
36,0,70.06,3.888,220.3014485,6.989,4,17,323915.32,324623.5675,308389.82,316143.77210833324,2012-04-27
36,0,54.44,2.694,210.376263,8.476,12,48,408891.49,413043.0925,360266.09,432271.4977333333,2010-12-03
2,0,67.0,3.622,214.7252242,7.931,4,14,1800171.36,1836999.595,1847552.61,1863537.6013000007,2011-04-08
7,0,10.11,3.008,191.667891,8.818,1,4,521539.46,614915.095,513372.17,524648.6584583335,2011-01-28
23,0,37.28,3.634,133.8492258,5.114,3,11,1042043.55,1230029.4,1203682.62,1154825.5246000001,2011-03-18
12,0,53.13,3.95,130.5502069,12.187,2,8,1240048.85,1096587.835,1112034.72,1088681.4740666666,2012-02-24
12,0,64.55,3.05,126.4713333,14.099,4,16,957997.52,998168.625,993833.44,986791.8344333332,2010-04-23
40,0,34.48,3.47,136.5030667,4.42,12,49,1059676.62,1058193.9075,1158708.98,1126953.2154333335,2011-12-09
17,0,33.96,2.782,126.6066452,6.548,3,11,763961.82,774381.355,752034.52,788745.8345166664,2010-03-19
19,0,26.83,3.301,132.6804516,8.067,12,50,1799070.98,1696504.9675000003,1911967.44,2018045.3705333336,2010-12-17
1,0,80.42,3.311,221.9327267,6.908,7,29,1527014.04,1591283.875,1497954.76,1512724.227,2012-07-20
1,0,45.32,3.51,220.4257586,7.348,2,7,1802477.43,1538134.1275,1819870.0,1608333.467133334,2012-02-17
35,0,39.32,3.245,137.2511849,8.549,2,7,859258.17,725006.7675000001,865305.88,821894.0266833331,2011-02-18
17,0,58.53,2.875,126.1454667,6.697,9,37,1200888.28,905443.8999999999,871264.25,909121.7047833335,2010-09-17
4,0,55.31,3.362,129.7936774,5.143,10,43,2207742.13,2094628.815,2151659.59,2153195.6065333337,2011-10-28
13,0,74.29,3.613,129.0894,6.877,7,26,2009163.08,2007251.855,2048035.74,1982709.4359000002,2011-07-01
19,0,53.1,3.775,136.472,7.866,10,40,1330757.22,1390869.825,1461718.87,1406727.3940333333,2011-10-07
38,0,46.2,3.66,130.2792258,12.187,1,3,423260.82,416032.195,405215.91,415827.4200666667,2012-01-20
27,0,52.34,2.963,135.7073618,8.237,3,12,1700627.97,1582601.27,1836714.84,1678760.2840999998,2010-03-26
4,0,84.54,3.504,129.0894,5.644,7,26,2008344.92,2072221.0175,2051533.53,2034463.8806333325,2011-07-01
10,0,65.99,4.282,131.0375484,7.382,4,14,1815760.42,1875378.9675,2163384.17,1836182.7899333327,2012-04-06
18,0,75.09,3.561,138.263,8.535,7,28,1158247.31,1098259.3325,1024784.92,1078407.7242666665,2012-07-13
14,0,35.78,3.274,184.1625632,8.549,2,8,2019031.67,1902261.7375,1875708.88,1889554.2552666664,2011-02-25
17,0,61.48,3.641,129.4306,6.745,9,37,1161900.18,911048.52,1051116.95,918990.8974666668,2011-09-16
38,0,52.02,3.236,126.9835806,14.313,12,51,334441.15,350797.42999999993,369106.72,356967.18926666654,2010-12-24
1,0,68.55,3.617,223.1814772,6.573,10,40,1437059.26,1530595.3800000001,1670785.97,1583931.9088000003,2012-10-05
30,0,68.36,3.907,215.3834778,7.931,5,20,424614.59,433112.51,435102.2,444081.1739416665,2011-05-20
24,0,74.17,2.923,132.63,8.117,8,32,1442819.28,1395693.5775000001,1384243.75,1451987.897733333,2010-08-13
38,0,43.33,3.041,126.7313333,14.313,12,48,360857.98,357617.31500000006,351925.36,363769.81434999977,2010-12-03
22,0,54.18,4.029,142.9376167,7.543,10,41,1009887.36,956507.1699999999,1004039.84,999608.7031500002,2012-10-12
30,0,76.1,3.717,222.2174395,6.565,9,37,433565.77,430336.5175,437773.31,428355.63775833347,2012-09-14
21,1,79.3,2.565,211.1532104,8.099,9,36,727772.8,806529.4575,674055.81,791489.6528333338,2010-09-10
16,0,27.18,3.051,191.9178331,6.614,2,7,466806.89,464337.54000000004,491179.79,471452.6930166667,2011-02-18
34,0,33.99,3.263,130.244,9.653,1,2,953844.85,1166016.5075,913755.12,877248.4497166664,2012-01-13
43,0,76.03,3.899,207.7281429,10.581,5,19,649148.74,633662.9125,684655.91,618728.0926166668,2011-05-13
24,0,75.27,2.924,132.5825806,8.117,7,29,1418697.05,1511665.3225,1333740.35,1415757.031166667,2010-07-23
24,0,63.1,4.029,138.1065806,8.983,5,20,1355391.79,1266233.1375,1298809.8,1282386.6420666669,2012-05-18
11,0,81.67,3.501,225.2518313,6.664,6,22,1297335.87,1330044.1175000002,1361595.33,1338982.4598,2012-06-01
8,0,79.94,3.311,225.4930078,5.401,7,29,890488.01,901110.345,888834.07,880543.4542499997,2012-07-20
34,0,57.95,3.514,131.1930968,8.839,10,43,963516.28,952413.915,956987.81,961695.7660166669,2012-10-26
28,0,58.18,3.161,126.6072,14.313,11,46,1266460.45,1280107.8775,1179315.72,1341579.0481999991,2010-11-19
6,0,71.5,3.814,223.2254871,5.964,4,17,1456073.24,1605383.0350000001,1456221.1,1530015.771933333,2012-04-27
21,0,92.07,3.523,215.386897,7.852,8,34,855546.5,791815.47,821127.53,822737.0001999998,2011-08-26
45,0,74.85,3.804,185.7919609,8.521,6,25,811153.67,830156.385,762861.78,817656.8801000004,2011-06-24
8,0,82.05,3.699,218.6921051,6.297,6,22,857939.41,882802.5125,929222.16,901411.4028333335,2011-06-03
28,0,50.74,3.342,127.5800323,14.021,1,4,1079669.11,1167854.1900000002,1127859.69,1247547.9574333327,2011-01-28
7,0,11.32,2.911,191.4784939,8.818,1,2,661163.94,788062.4275,547384.9,640362.4553499997,2011-01-14
38,0,53.77,2.987,126.5782857,13.975,3,9,334222.73,340542.9225,372239.89,357134.7832749998,2010-03-05
34,0,61.92,3.685,131.1453333,9.575,5,19,991104.4,974096.675,949625.52,993694.2602666669,2012-05-11
6,0,60.32,3.63,222.4521862,6.132,3,9,1465187.71,1553678.375,1550385.65,1584681.7478999998,2012-03-02
3,0,88.44,3.554,219.023271,7.567,8,33,380376.85,374089.18999999994,379716.91,378341.9565249997,2011-08-19
39,0,84.6,3.651,214.1713416,8.177,7,29,1380257.12,1396954.74,1416005.59,1387812.9441000004,2011-07-22
2,0,65.41,2.77,210.2831653,8.2,4,14,2066187.72,1938235.0475,1954689.21,2031518.2294333333,2010-04-09
3,0,52.39,3.51,223.9170153,6.833,2,7,473292.47,403397.45999999996,475591.08,432896.2523333333,2012-02-17
13,0,78.5,3.563,129.1507742,6.877,7,29,1956813.31,2008927.8775,1987089.36,1946045.6759000001,2011-07-22
27,0,25.7,3.367,136.803477,7.827,1,2,1568159.48,2109345.73,1532308.62,1566389.4236000008,2011-01-14
1,0,84.88,3.286,221.8434,7.143,6,26,1527845.81,1620040.3375,1540421.49,1543647.6486666668,2012-06-29
26,1,15.12,3.255,133.260871,7.907,2,6,911807.02,837862.1649999999,1010711.08,958417.6302000002,2011-02-11
4,0,49.63,2.704,126.6042857,8.623,3,10,1971057.44,2033738.4825,1894324.09,1956297.6435666662,2010-03-12
21,0,78.91,3.355,216.3620333,7.852,9,39,681913.29,673746.645,651970.48,678458.5178166666,2011-09-30
25,0,47.2,2.85,204.0252842,7.856,4,13,696687.6,670713.3725,822486.37,716171.5090833335,2010-04-02
27,0,45.9,3.065,136.8349032,8.021,11,45,1686010.02,1699322.25,1828010.25,1720270.888166668,2010-11-12
30,0,46.35,2.843,211.1247993,8.163,12,49,407112.22,431204.7275,428631.91,436476.0239500002,2010-12-10
36,0,87.5,3.481,214.5516896,8.177,9,35,344964.2,369859.555,350276.29,368647.7929166666,2011-09-02
4,0,63.64,3.514,131.1930968,3.879,10,43,2097266.85,2116937.145,2149594.46,2143464.2186333328,2012-10-26
10,0,61.46,3.054,126.6066452,9.765,3,11,1941346.13,2012160.9400000002,1946875.06,1911373.8416999998,2010-03-19
39,0,67.77,3.065,212.2912786,8.395,2,8,1335233.74,1266400.0025,1240921.19,1267500.9304333336,2011-02-25
10,0,85.03,3.017,126.1069032,9.199,7,30,1831676.03,1818853.935,1832664.03,1809467.0962666674,2010-07-30
27,0,76.67,3.995,140.0859873,7.85,8,32,1747289.53,1752300.9575,1758437.96,1827208.5525000002,2011-08-12
43,0,86.31,2.692,203.5385,9.816,8,32,698536.06,666632.05,713479.91,677934.0326999999,2010-08-13
31,0,87.57,3.524,214.8368678,7.852,7,26,1375962.46,1430662.2675,1371889.27,1444635.3325333335,2011-07-01
42,0,89.67,3.057,126.1119032,9.524,6,23,556046.12,527222.9650000001,607218.6,523751.2906749997,2010-06-11
18,0,32.87,3.703,137.2583103,8.075,2,7,1161615.51,993623.635,1115985.81,1096898.6452666663,2012-02-17
36,0,81.74,2.596,209.8708867,8.36,7,27,434252.15,455634.48,471713.59,443323.1749999998,2010-07-09
41,0,70.24,2.723,190.2611552,7.335,8,32,1338132.72,1230317.9,1285976.53,1267670.454533333,2010-08-13
36,0,74.39,3.494,222.1136566,6.228,10,43,287360.05,283853.185,272489.41,288107.9421000001,2012-10-26
16,0,53.57,3.87,197.5481609,6.169,5,19,426959.62,428095.685,479855.0,442180.5327,2012-05-11
18,0,59.68,4.027,138.8256,8.243,10,40,1002856.2,1004560.0475,1092204.79,1049013.4285,2012-10-05
19,0,73.2,3.886,135.6283333,7.806,7,27,1462731.93,1447491.2199999997,1465489.75,1444334.0387333333,2011-07-08
11,0,63.29,3.459,217.4653683,7.551,3,10,1399456.99,1424360.1,1314557.31,1405533.7804000005,2011-03-11
24,0,75.36,3.689,138.263,8.953,7,28,1645097.75,1468280.815,1405475.78,1376742.422066666,2012-07-13
10,0,78.62,3.933,129.0623548,8.494,5,21,1720908.01,1787229.945,1743000.38,1779553.5393666653,2011-05-27
38,0,50.43,3.675,130.3144516,12.187,1,4,405215.91,412406.81999999995,412882.31,417207.03909999994,2012-01-27
40,0,41.85,3.571,136.4666667,4.42,11,46,1037687.07,983250.9625,905399.99,978144.6458166663,2011-11-18
3,0,70.31,3.601,226.9239785,6.034,10,41,443557.65,413837.98000000004,410804.39,440924.601225,2012-10-12
25,0,72.17,2.808,204.5675459,7.856,6,25,780444.94,768551.5299999999,737569.14,766924.1230833335,2010-06-25
5,0,54.65,3.268,220.5694104,5.943,1,3,291454.52,352930.0875,287523.98,298160.67139166687,2012-01-20
21,0,90.3,2.627,211.1608049,8.099,8,31,715876.27,737868.9075000001,739279.19,737175.0220666667,2010-08-06
14,0,63.82,3.541,187.6917481,8.523,10,41,2078796.76,1906244.895,1890870.75,1909442.0047999998,2011-10-14
41,0,69.07,3.558,198.0984199,6.432,8,34,1560590.05,1462366.8275000001,1464462.85,1509224.5438,2012-08-24
39,0,69.96,2.72,210.5805944,8.476,10,41,1286598.59,1239636.8675,1238742.0,1255074.0254666666,2010-10-15
14,0,82.45,2.793,182.2569603,8.743,7,27,2334788.42,2269795.9899999998,2236209.13,2194685.205333333,2010-07-09
5,0,70.96,2.725,212.4169928,6.768,10,42,280681.2,286871.4375,284988.27,281290.3115750001,2010-10-22
17,0,69.31,3.58,129.3259355,6.745,9,35,837390.79,825479.635,847380.07,840274.4723500006,2011-09-02
10,0,76.67,3.058,126.1602258,9.524,5,21,1847613.58,1841949.185,1904618.17,1847509.206966668,2010-05-28
37,0,63.43,2.719,209.5938656,8.464,4,13,515777.97,502017.43499999994,540189.7,514930.22514999984,2010-04-02
21,0,70.19,3.81,215.2772683,7.931,4,17,801302.01,761632.8300000001,783250.75,765147.5992000003,2011-04-29
37,0,73.02,3.907,214.465412,8.3,5,20,511871.63,522184.37,533564.42,517656.31265833304,2011-05-20
15,0,30.87,3.737,136.9598387,7.943,1,4,492721.85,516613.4275,466045.63,501615.7097583333,2012-01-27
6,0,65.68,2.808,211.9942765,7.092,4,15,1667181.82,1650652.0025,1519846.36,1661369.4962999993,2010-04-16
35,1,47.88,3.492,140.4217857,8.745,11,47,820964.1,790957.67,1733822.4,1139259.2651999993,2011-11-25
33,0,96.44,3.793,129.1125,8.442,7,27,226702.36,240433.98500000002,262717.71,248029.15497916687,2011-07-08
40,0,39.51,2.831,131.863129,5.892,3,12,894865.3,912071.8475,873354.58,896821.7617833328,2010-03-26
16,0,48.91,3.498,194.9459724,6.232,10,40,450075.31,517158.9825,482926.93,471404.0185416667,2011-10-07
30,0,90.27,3.651,215.0749122,7.852,7,29,420515.63,422944.53,423441.76,422409.57303333364,2011-07-22
28,0,91.17,3.794,129.1507742,13.503,7,29,1197373.13,1296223.2225000001,1165870.54,1261013.5353333326,2011-07-22
10,0,56.02,3.95,130.5502069,7.545,2,8,2168709.76,1971778.6424999998,2039415.74,1975414.6136999999,2012-02-24
40,0,67.45,3.898,135.9639355,4.584,7,30,980642.1,1022531.65,929096.9,981910.7371666667,2011-07-29
1,0,69.07,3.891,221.5102105,7.143,4,15,1899676.88,1684455.59,1621031.7,1675773.7036333336,2012-04-13
43,0,81.65,3.62,213.5481636,9.285,8,34,640210.85,617649.0225,598234.64,631105.0937833332,2012-08-24
24,0,73.26,3.819,138.1735806,8.953,8,31,1307339.14,1438052.9175,1440374.13,1363911.6456999995,2012-08-03
9,0,77.95,3.526,219.6297841,6.404,9,37,528784.86,539227.79,500274.03,522629.21866666665,2011-09-16
12,0,68.44,3.145,126.2085484,14.099,5,19,1043240.27,987322.8624999999,966054.97,999935.6360999998,2010-05-14
38,0,92.81,3.041,126.0766452,14.18,8,33,341400.72,346172.59750000003,329139.73,331463.5441083334,2010-08-20
24,0,74.84,4.004,135.9639355,8.358,7,30,1357672.24,1431886.9675,1310973.06,1320152.5358999998,2011-07-29
32,0,42.61,3.479,195.7184713,8.513,11,46,1182733.0,1181002.995,1181651.55,1201153.3507000003,2011-11-18
18,0,14.84,3.243,133.1059677,9.131,1,4,891148.55,872547.785,849540.85,923819.0943666664,2011-01-28
16,0,50.39,3.581,194.8099713,6.338,9,38,539081.09,562955.2475,504856.97,526818.0209249998,2011-09-23
34,1,70.05,3.554,129.3686129,10.641,9,36,926455.64,928632.49,930506.14,973544.6516500001,2011-09-09
44,0,59.85,2.871,126.1360645,7.972,6,22,291891.01,282713.03500000003,282351.82,293305.8690999999,2010-06-04
21,0,92.32,3.638,215.2593211,7.852,8,32,783614.89,761895.9575,776933.37,794264.6696333338,2011-08-12
29,0,24.76,3.215,132.9510645,10.256,1,2,455952.18,725852.3099999999,426905.26,465432.79579999996,2011-01-14
17,0,35.59,2.819,126.6050645,6.548,3,12,752034.52,762211.485,793097.64,780621.0302333331,2010-03-26
17,0,21.07,3.282,129.8980645,6.617,12,50,976522.93,1006303.8,1067754.06,1090710.7928999998,2011-12-16
41,0,60.11,2.793,190.5713264,7.335,9,38,1111170.91,1170082.5775,1110941.78,1113346.8960333327,2010-09-24
1,0,65.93,3.787,221.2864126,7.348,3,12,1677472.78,1645178.1324999998,1511068.07,1621787.7556000003,2012-03-23
1,0,80.94,2.624,211.5972246,7.787,9,38,1430378.67,1481786.4525000001,1351791.03,1430587.509566666,2010-09-24
27,0,76.01,3.82,142.2126924,8.239,7,30,1730913.66,1847895.8575,1625883.71,1758851.5764333326,2012-07-27
35,0,58.99,3.882,142.7624113,8.665,10,43,829284.67,845773.0175000001,865137.6,864665.7993666669,2012-10-26
6,0,62.25,3.524,216.3841249,6.855,4,13,1438465.81,1530239.165,1459276.77,1555350.796766667,2011-04-01
5,0,82.28,2.582,212.0769346,6.496,9,37,306533.08,301514.0525,282558.65,299673.41120000003,2010-09-17
15,1,71.61,4.076,138.4729355,8.193,9,36,610185.32,596646.98,587259.82,670159.2753000001,2012-09-07
31,0,82.57,2.577,211.1886931,8.099,9,35,1326621.98,1345828.4025,1302047.48,1321334.4237666675,2010-09-03
27,0,56.53,4.153,142.8633629,8.0,10,42,1660081.29,1587517.8875,1620374.24,1643969.9756333334,2012-10-19
4,1,82.09,3.709,130.9325484,4.077,9,36,2081181.35,2170832.755,2125104.72,2199605.7246000003,2012-09-07
35,0,52.22,4.044,141.8433929,8.876,4,15,860293.46,789634.0175000001,788633.42,818058.3788166665,2012-04-13
42,0,88.58,4.144,130.8295333,7.382,6,24,642671.48,572756.5549999999,606309.13,594221.2273166664,2012-06-15
30,0,70.33,3.473,214.2521573,8.028,3,12,425470.84,435005.8325,431754.01,433260.0878833332,2011-03-25
15,0,21.84,3.391,133.0285161,7.771,1,3,479424.2,725284.3275,487311.03,483581.5735166668,2011-01-21
44,0,23.35,2.974,127.7195806,7.224,2,5,276011.4,283337.235,293953.08,302109.4484583333,2011-02-04
45,0,47.74,2.85,181.8657537,8.899,4,13,782563.38,775005.3775,877235.96,790833.2142499997,2010-04-02
32,0,74.6,3.511,194.5092113,8.622,9,35,1183740.91,1203387.24,1152117.5,1195045.462133333,2011-09-02
14,0,69.7,3.985,185.8603077,8.521,5,21,1959967.8,1997628.9175,2080694.24,2043693.8235,2011-05-27
38,0,82.45,3.028,126.1454667,14.18,9,37,336227.69,341333.1325,336253.19,336806.5733583334,2010-09-17
9,0,68.83,3.891,225.1820555,5.539,4,14,574985.37,562776.5525,677885.99,582471.3542833333,2012-04-06
18,0,59.1,3.746,138.1174194,8.304,6,23,1118313.7,1078659.4925,1110479.94,1067951.8323000001,2012-06-08
15,0,66.13,2.958,132.5218667,8.099,7,26,672194.03,659263.3375,709337.11,659394.3200333333,2010-07-02
11,0,83.26,2.64,214.695346,7.346,7,30,1244390.03,1279439.045,1250178.89,1283549.2536999993,2010-07-30
20,1,65.02,2.699,204.7266827,7.527,9,36,2121561.41,2028581.9975,2014954.79,2053731.9590666662,2010-09-10
28,0,68.85,3.014,126.3815484,14.313,10,42,1158062.99,1201878.12,1120619.32,1294022.6067666663,2010-10-22
1,1,60.14,3.236,218.4676211,7.866,11,47,1539483.7,1569225.315,2033320.66,1923247.7283000015,2011-11-25
39,0,73.49,3.891,220.1204125,6.989,4,14,1499727.02,1490626.4525000001,1764847.94,1553907.8098000004,2012-04-06
45,0,45.52,3.848,190.3359973,8.424,3,10,782796.01,799591.915,776968.87,778711.5525333334,2012-03-09
5,0,84.76,3.594,215.6539583,6.489,6,25,304811.82,309032.3925,302881.64,296443.6601000001,2011-06-24
1,0,85.55,3.524,215.1841368,7.962,7,26,1438830.15,1548742.935,1488538.09,1551813.9620999997,2011-07-01
7,0,25.69,3.414,192.1964844,8.818,3,12,635014.69,573011.9375,559061.58,593776.5174000002,2011-03-25
26,0,36.6,2.885,131.9809,8.512,4,15,1022293.81,962280.64,905548.38,993381.6770000005,2010-04-16
35,0,74.29,2.847,136.2181682,9.051,6,22,1223777.48,1147084.2775,1282378.71,1182926.4906666665,2010-06-04
29,0,77.79,3.882,135.8738387,9.863,7,29,505246.15,541328.7475,507335.75,488979.0643750002,2011-07-22
30,0,78.91,3.355,216.3620333,7.852,9,39,391837.56,378843.08999999997,387001.13,375431.1674083333,2011-09-30
42,0,48.36,3.541,129.9845484,7.874,12,51,598437.98,576788.2975,575676.13,640152.8649500001,2011-12-23
7,0,45.38,3.903,197.6063534,8.09,5,18,467827.75,516003.505,465198.89,492782.3452166666,2012-05-04
7,1,13.76,2.829,191.2557002,9.137,12,52,1045124.88,728513.845,729572.08,787721.8628666663,2010-12-31
39,0,64.8,2.633,210.5144398,8.476,10,40,1219583.91,1237903.8375,1286598.59,1279795.4075333332,2010-10-08
3,0,83.52,2.637,214.7858259,7.343,6,24,355017.09,361459.5725,364076.85,365949.52611666656,2010-06-18
21,0,84.71,3.648,214.6964908,7.931,6,23,773878.58,754335.4125000001,794397.89,796921.4180500004,2011-06-10
4,0,64.91,2.594,126.1454667,7.372,9,37,1865820.81,1911815.85,1899959.61,1855416.4529333345,2010-09-17
10,0,73.88,3.145,126.2085484,9.524,5,19,1921432.16,1841972.505,1808056.41,1888402.9260333339,2010-05-14
34,0,78.53,2.621,126.1498065,9.816,7,28,911210.81,916963.0700000001,930269.79,899226.7800833336,2010-07-16
26,0,15.22,3.542,136.8564194,7.467,1,3,836305.65,1073968.175,838751.5,830566.8158333327,2012-01-20
30,0,63.26,3.488,214.0156238,8.028,3,11,438529.81,432905.75,425470.84,431205.9637666666,2011-03-18
25,0,66.42,2.815,204.4650559,7.527,7,26,737569.14,754833.1799999999,759407.87,760515.47765,2010-07-02
32,0,45.97,3.611,192.4225954,8.595,4,15,1102975.59,1080895.3325,1120508.14,1104880.5911333333,2011-04-15
3,0,63.91,3.308,221.6432852,7.197,11,46,407764.25,412931.11250000005,398838.97,433570.12100833334,2011-11-18
39,0,88.65,3.533,214.5516896,8.177,9,35,1573898.63,1558953.0975,1465089.85,1556819.8446000004,2011-09-02
25,0,62.7,3.9,214.0907105,6.961,3,12,638204.27,634643.185,672831.78,629903.7927166666,2012-03-23
9,0,73.55,3.717,226.3567545,5.277,9,37,565812.29,562683.1725,523427.35,555363.7120166667,2012-09-14
45,0,67.87,3.948,191.69985,8.684,9,37,766512.66,735384.93,702238.27,719027.01905,2012-09-14
11,0,86.49,3.638,225.8293063,6.334,8,35,1409515.73,1404784.4125,1372872.35,1381159.0400999999,2012-08-31
12,0,70.44,3.827,129.6938,12.89,10,40,866401.45,887558.7474999999,951244.66,987409.0375666667,2011-10-07
39,0,84.33,3.48,214.0245556,8.177,7,27,1429829.36,1421620.5150000001,1414564.53,1476756.6759333336,2011-07-08
18,0,69.12,2.906,132.2939355,9.269,5,21,1101621.36,1119234.87,1256282.79,1171689.2389333332,2010-05-28
42,0,91.59,3.663,129.2832581,8.257,8,34,526641.23,545412.155,503720.98,519384.40237499983,2011-08-26
39,0,55.5,2.771,210.65429,8.476,11,46,1291398.71,1285245.9975,1370659.54,1325230.1756666661,2010-11-19
12,0,82.45,3.028,126.1454667,14.18,9,37,903119.03,982960.345,852882.61,885768.24565,2010-09-17
16,0,64.19,3.556,198.0967341,6.061,8,35,551152.15,552771.575,551837.31,540632.2715666665,2012-08-31
45,0,65.45,2.869,181.7596377,8.899,4,14,877235.96,799826.5625,833782.7,800356.3002333329,2010-04-09
2,0,81.13,2.759,210.5552301,8.2,5,21,1896937.1,1905680.365,1957113.89,1912441.8978666668,2010-05-28
8,0,62.29,3.81,219.071119,6.297,4,17,937473.13,918585.0,855014.77,901913.7213166666,2011-04-29
7,0,43.67,3.581,194.8099713,8.622,9,38,558981.45,598616.5975,536144.81,547198.6278666668,2011-09-23
42,1,89.06,3.771,129.3686129,8.257,9,36,537124.76,542658.5575,608390.94,560689.4164166665,2011-09-09
33,0,59.12,3.701,129.8459667,8.01,12,48,255996.47,253852.2825,220060.35,256415.7899416666,2011-12-02
39,0,49.36,3.158,217.6645878,7.716,12,49,1632894.58,1734770.4075,1781528.77,1788657.2105333349,2011-12-09
30,0,70.87,2.835,210.0011018,8.2,5,18,456140.34,461112.4625,457883.94,482194.7982500002,2010-05-07
45,0,39.93,3.413,188.7979349,8.523,12,50,957155.31,944282.9575,1078905.68,1078643.0081333336,2011-12-16
16,0,37.43,2.771,189.5312483,6.842,5,18,383550.93,403544.5675,403217.22,416452.41387499974,2010-05-07
26,0,62.99,3.88,136.144129,7.767,8,32,1107552.43,1038078.8574999999,1087644.5,1036169.9135500006,2011-08-12
6,0,57.71,3.459,215.6488731,6.858,3,10,1502617.99,1496064.0325,1494497.39,1544107.6499333335,2011-03-11
23,0,18.2,3.215,132.9510645,5.114,1,2,1122034.48,1816164.7275,1016756.1,1121624.7370999996,2011-01-14
40,0,36.45,2.938,132.9245806,5.287,11,44,875038.84,911877.0750000001,968270.66,940581.628466667,2010-11-05
16,0,46.99,3.548,195.1789994,6.232,10,42,498241.06,484025.0675,560104.16,506085.76128333336,2011-10-21
45,0,54.47,4.0,192.3272654,8.667,10,41,733455.07,717988.3724999999,734464.36,732925.1174500003,2012-10-12
16,0,59.39,2.759,190.6738241,6.986,10,39,511330.32,528246.575,463977.54,509259.88699999993,2010-10-01
24,0,57.29,3.055,132.8708387,8.275,10,43,1234875.33,1278225.0525,1244925.94,1285562.562733333,2010-10-29
13,0,42.49,2.782,126.6066452,8.316,3,11,1840686.94,1892198.0825,1879794.89,1866568.823566667,2010-03-19
